Source,Content,EventId,EventTemplate
Spark,Running task 22.0 in stage 26.0 (TID 1222),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_21 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:153132+7292,E445,Input split: hdfs://<*>
Spark,"Partition rdd_42_22 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:160424+7292,E445,Input split: hdfs://<*>
Spark,Running task 23.0 in stage 26.0 (TID 1223),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 24.0 in stage 26.0 (TID 1224),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_23 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:167716+7292,E445,Input split: hdfs://<*>
Spark,"Partition rdd_42_24 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:175008+7292,E445,Input split: hdfs://<*>
Spark,"Block rdd_42_20 stored as bytes in memory (estimated size 917.0 B, free 821.7 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_22 stored as bytes in memory (estimated size 737.0 B, free 822.5 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_21 stored as bytes in memory (estimated size 922.0 B, free 823.4 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_24 stored as bytes in memory (estimated size 858.0 B, free 824.2 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_23 stored as bytes in memory (estimated size 914.0 B, free 825.1 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,Running task 25.0 in stage 26.0 (TID 1225),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_25 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:182300+7292,E445,Input split: hdfs://<*>
Spark,Running task 26.0 in stage 26.0 (TID 1226),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 27.0 in stage 26.0 (TID 1227),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_26 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:189592+7292,E445,Input split: hdfs://<*>
Spark,"Partition rdd_42_27 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:196884+7292,E445,Input split: hdfs://<*>
Spark,Running task 28.0 in stage 26.0 (TID 1228),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 29.0 in stage 26.0 (TID 1229),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_28 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:204176+7292,E445,Input split: hdfs://<*>
Spark,"Partition rdd_42_29 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:211468+7292,E445,Input split: hdfs://<*>
Spark,"Block rdd_42_25 stored as bytes in memory (estimated size 950.0 B, free 826.0 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_27 stored as bytes in memory (estimated size 790.0 B, free 826.8 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_26 stored as bytes in memory (estimated size 872.0 B, free 827.6 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_28 stored as bytes in memory (estimated size 901.0 B, free 828.5 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_29 stored as bytes in memory (estimated size 901.0 B, free 829.4 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,Running task 30.0 in stage 26.0 (TID 1230),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_30 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:218760+7292,E445,Input split: hdfs://<*>
Spark,Running task 31.0 in stage 26.0 (TID 1231),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 32.0 in stage 26.0 (TID 1232),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_31 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:226052+7292,E445,Input split: hdfs://<*>
Spark,"Partition rdd_42_32 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:233344+7292,E445,Input split: hdfs://<*>
Spark,Running task 33.0 in stage 26.0 (TID 1233),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 34.0 in stage 26.0 (TID 1234),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_34 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:247928+7292,E445,Input split: hdfs://<*>
Spark,"Partition rdd_42_33 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:240636+7292,E445,Input split: hdfs://<*>
Spark,"Block rdd_42_30 stored as bytes in memory (estimated size 906.0 B, free 830.3 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_31 stored as bytes in memory (estimated size 827.0 B, free 831.1 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_32 stored as bytes in memory (estimated size 993.0 B, free 832.1 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,Running task 35.0 in stage 26.0 (TID 1235),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Block rdd_42_34 stored as bytes in memory (estimated size 842.0 B, free 832.9 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Partition rdd_42_35 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:255220+7292,E445,Input split: hdfs://<*>
Spark,"Block rdd_42_33 stored as bytes in memory (estimated size 869.0 B, free 833.7 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,Running task 36.0 in stage 26.0 (TID 1236),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 37.0 in stage 26.0 (TID 1237),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_36 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:262512+7292,E445,Input split: hdfs://<*>
Spark,"Partition rdd_42_37 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:269804+7292,E445,Input split: hdfs://<*>
Spark,Running task 38.0 in stage 26.0 (TID 1238),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 39.0 in stage 26.0 (TID 1239),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Partition rdd_42_38 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:277096+7292,E445,Input split: hdfs://<*>
Spark,"Partition rdd_42_39 not found, computing it",E574,"Partition <*> not found, computing it"
Spark,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:284388+7303,E445,Input split: hdfs://<*>
Spark,"Block rdd_42_35 stored as bytes in memory (estimated size 917.0 B, free 834.6 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_37 stored as bytes in memory (estimated size 939.0 B, free 835.5 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_36 stored as bytes in memory (estimated size 912.0 B, free 836.4 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_38 stored as bytes in memory (estimated size 974.0 B, free 837.4 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block rdd_42_39 stored as bytes in memory (estimated size 877.0 B, free 838.2 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,Running task 0.0 in stage 27.0 (TID 1240),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 1.0 in stage 27.0 (TID 1241),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 2.0 in stage 27.0 (TID 1242),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 3.0 in stage 27.0 (TID 1243),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 4.0 in stage 27.0 (TID 1244),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Block broadcast_38_piece0 stored as bytes in memory (estimated size 5.8 KB, free 844.0 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block broadcast_38 stored as values in memory (estimated size 9.6 KB, free 853.7 KB)",E259,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
Spark,Found block rdd_42_0 locally,E410,Found block <*> locally
Spark,Found block rdd_42_4 locally,E410,Found block <*> locally
Spark,Found block rdd_42_2 locally,E410,Found block <*> locally
Spark,Found block rdd_42_3 locally,E410,Found block <*> locally
Spark,Found block rdd_42_1 locally,E410,Found block <*> locally
Spark,Running task 5.0 in stage 27.0 (TID 1245),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 6.0 in stage 27.0 (TID 1246),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 7.0 in stage 27.0 (TID 1247),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_5 locally,E410,Found block <*> locally
Spark,Running task 8.0 in stage 27.0 (TID 1248),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 9.0 in stage 27.0 (TID 1249),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_7 locally,E410,Found block <*> locally
Spark,Found block rdd_42_6 locally,E410,Found block <*> locally
Spark,Found block rdd_42_8 locally,E410,Found block <*> locally
Spark,Found block rdd_42_9 locally,E410,Found block <*> locally
Spark,Running task 10.0 in stage 27.0 (TID 1250),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_10 locally,E410,Found block <*> locally
Spark,Running task 11.0 in stage 27.0 (TID 1251),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 12.0 in stage 27.0 (TID 1252),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 13.0 in stage 27.0 (TID 1253),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 14.0 in stage 27.0 (TID 1254),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_11 locally,E410,Found block <*> locally
Spark,Found block rdd_42_12 locally,E410,Found block <*> locally
Spark,Found block rdd_42_13 locally,E410,Found block <*> locally
Spark,Found block rdd_42_14 locally,E410,Found block <*> locally
Spark,Running task 15.0 in stage 27.0 (TID 1255),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_15 locally,E410,Found block <*> locally
Spark,Running task 16.0 in stage 27.0 (TID 1256),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 17.0 in stage 27.0 (TID 1257),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 18.0 in stage 27.0 (TID 1258),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 19.0 in stage 27.0 (TID 1259),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_16 locally,E410,Found block <*> locally
Spark,Found block rdd_42_17 locally,E410,Found block <*> locally
Spark,Found block rdd_42_19 locally,E410,Found block <*> locally
Spark,Found block rdd_42_18 locally,E410,Found block <*> locally
Spark,Running task 20.0 in stage 27.0 (TID 1260),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_20 locally,E410,Found block <*> locally
Spark,Running task 21.0 in stage 27.0 (TID 1261),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 22.0 in stage 27.0 (TID 1262),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_21 locally,E410,Found block <*> locally
Spark,Running task 23.0 in stage 27.0 (TID 1263),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 24.0 in stage 27.0 (TID 1264),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_22 locally,E410,Found block <*> locally
Spark,Found block rdd_42_24 locally,E410,Found block <*> locally
Spark,Found block rdd_42_23 locally,E410,Found block <*> locally
Spark,Running task 25.0 in stage 27.0 (TID 1265),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 26.0 in stage 27.0 (TID 1266),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_25 locally,E410,Found block <*> locally
Spark,Found block rdd_42_26 locally,E410,Found block <*> locally
Spark,Running task 27.0 in stage 27.0 (TID 1267),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 28.0 in stage 27.0 (TID 1268),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 29.0 in stage 27.0 (TID 1269),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_27 locally,E410,Found block <*> locally
Spark,Found block rdd_42_28 locally,E410,Found block <*> locally
Spark,Found block rdd_42_29 locally,E410,Found block <*> locally
Spark,Running task 30.0 in stage 27.0 (TID 1270),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 31.0 in stage 27.0 (TID 1271),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 32.0 in stage 27.0 (TID 1272),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 33.0 in stage 27.0 (TID 1273),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_31 locally,E410,Found block <*> locally
Spark,Found block rdd_42_32 locally,E410,Found block <*> locally
Spark,Found block rdd_42_33 locally,E410,Found block <*> locally
Spark,Found block rdd_42_30 locally,E410,Found block <*> locally
Spark,Running task 34.0 in stage 27.0 (TID 1274),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_34 locally,E410,Found block <*> locally
Spark,Running task 35.0 in stage 27.0 (TID 1275),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 36.0 in stage 27.0 (TID 1276),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 37.0 in stage 27.0 (TID 1277),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 38.0 in stage 27.0 (TID 1278),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_35 locally,E410,Found block <*> locally
Spark,Found block rdd_42_37 locally,E410,Found block <*> locally
Spark,Found block rdd_42_38 locally,E410,Found block <*> locally
Spark,Found block rdd_42_36 locally,E410,Found block <*> locally
Spark,Running task 39.0 in stage 27.0 (TID 1279),E637,Running task <*> in stage <*> (TID <*>)
Spark,Found block rdd_42_39 locally,E410,Found block <*> locally
Spark,Running task 0.0 in stage 28.0 (TID 1280),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 1.0 in stage 28.0 (TID 1281),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 2.0 in stage 28.0 (TID 1282),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 3.0 in stage 28.0 (TID 1283),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 4.0 in stage 28.0 (TID 1284),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Block broadcast_39_piece0 stored as bytes in memory (estimated size 5.4 KB, free 859.1 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block broadcast_39 stored as values in memory (estimated size 9.2 KB, free 868.3 KB)",E259,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
Spark,Running task 5.0 in stage 28.0 (TID 1285),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 6.0 in stage 28.0 (TID 1286),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 7.0 in stage 28.0 (TID 1287),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 8.0 in stage 28.0 (TID 1288),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 9.0 in stage 28.0 (TID 1289),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 10.0 in stage 28.0 (TID 1290),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 11.0 in stage 28.0 (TID 1291),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 12.0 in stage 28.0 (TID 1292),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 13.0 in stage 28.0 (TID 1293),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 14.0 in stage 28.0 (TID 1294),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 15.0 in stage 28.0 (TID 1295),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 16.0 in stage 28.0 (TID 1296),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 17.0 in stage 28.0 (TID 1297),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 18.0 in stage 28.0 (TID 1298),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 19.0 in stage 28.0 (TID 1299),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 20.0 in stage 28.0 (TID 1300),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 21.0 in stage 28.0 (TID 1301),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 22.0 in stage 28.0 (TID 1302),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 23.0 in stage 28.0 (TID 1303),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 24.0 in stage 28.0 (TID 1304),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 25.0 in stage 28.0 (TID 1305),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 26.0 in stage 28.0 (TID 1306),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 27.0 in stage 28.0 (TID 1307),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 28.0 in stage 28.0 (TID 1308),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 29.0 in stage 28.0 (TID 1309),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 30.0 in stage 28.0 (TID 1310),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 31.0 in stage 28.0 (TID 1311),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 32.0 in stage 28.0 (TID 1312),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 33.0 in stage 28.0 (TID 1313),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 34.0 in stage 28.0 (TID 1314),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 35.0 in stage 28.0 (TID 1315),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 36.0 in stage 28.0 (TID 1316),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 37.0 in stage 28.0 (TID 1317),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 38.0 in stage 28.0 (TID 1318),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 39.0 in stage 28.0 (TID 1319),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 0.0 in stage 29.0 (TID 1320),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 1.0 in stage 29.0 (TID 1321),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 2.0 in stage 29.0 (TID 1322),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 3.0 in stage 29.0 (TID 1323),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 4.0 in stage 29.0 (TID 1324),E637,Running task <*> in stage <*> (TID <*>)
Spark,"Block broadcast_40_piece0 stored as bytes in memory (estimated size 6.0 KB, free 874.3 KB)",E258,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,"Block broadcast_40 stored as values in memory (estimated size 9.9 KB, free 884.2 KB)",E259,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
Spark,Running task 5.0 in stage 29.0 (TID 1325),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 6.0 in stage 29.0 (TID 1326),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 7.0 in stage 29.0 (TID 1327),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 8.0 in stage 29.0 (TID 1328),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 9.0 in stage 29.0 (TID 1329),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 10.0 in stage 29.0 (TID 1330),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 11.0 in stage 29.0 (TID 1331),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 12.0 in stage 29.0 (TID 1332),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 13.0 in stage 29.0 (TID 1333),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 14.0 in stage 29.0 (TID 1334),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 15.0 in stage 29.0 (TID 1335),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 16.0 in stage 29.0 (TID 1336),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 17.0 in stage 29.0 (TID 1337),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 18.0 in stage 29.0 (TID 1338),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 19.0 in stage 29.0 (TID 1339),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 20.0 in stage 29.0 (TID 1340),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 21.0 in stage 29.0 (TID 1341),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 22.0 in stage 29.0 (TID 1342),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 23.0 in stage 29.0 (TID 1343),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 24.0 in stage 29.0 (TID 1344),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 25.0 in stage 29.0 (TID 1345),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 26.0 in stage 29.0 (TID 1346),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 27.0 in stage 29.0 (TID 1347),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 28.0 in stage 29.0 (TID 1348),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 29.0 in stage 29.0 (TID 1349),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 30.0 in stage 29.0 (TID 1350),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 31.0 in stage 29.0 (TID 1351),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 32.0 in stage 29.0 (TID 1352),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 33.0 in stage 29.0 (TID 1353),E637,Running task <*> in stage <*> (TID <*>)
Spark,Running task 34.0 in stage 29.0 (TID 1354),E637,Running task <*> in stage <*> (TID <*>)
Thunderbird,(root) CMD (run-parts /etc/cron.hourly),E3,(<*>) CMD (run-parts <*>)
Thunderbird,data_thread() got not answer from any [Thunderbird_A8] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_B8] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_C5] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,"synchronized to 10.100.20.250, stratum 3",E1298,"synchronized to <*>, stratum <*>"
Thunderbird,"synchronized to 10.100.28.250, stratum 3",E1298,"synchronized to <*>, stratum <*>"
Thunderbird,"synchronized to 10.100.24.250, stratum 3",E1298,"synchronized to <*>, stratum <*>"
Thunderbird,data_thread() got not answer from any [Thunderbird_B7] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,"synchronized to 10.100.16.250, stratum 3",E1298,"synchronized to <*>, stratum <*>"
Thunderbird,data_thread() got not answer from any [Thunderbird_A4] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_B4] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_C8] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,"synchronized to 10.100.18.250, stratum 3",E1298,"synchronized to <*>, stratum <*>"
Thunderbird,"synchronized to 10.100.26.250, stratum 3",E1298,"synchronized to <*>, stratum <*>"
Thunderbird,data_thread() got not answer from any [Thunderbird_B3] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_D5] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,"synchronized to 10.100.22.250, stratum 3",E1298,"synchronized to <*>, stratum <*>"
Thunderbird,[ib_sm_sweep.c:1455]: No topology change,E824,[ib_sm_sweep.c:<*>]: No topology change
Thunderbird,[ib_sm_sweep.c:1482]: No configuration change required,E823,[ib_sm_sweep.c:<*>]: No configuration change required
Thunderbird,data_thread() got not answer from any [Thunderbird_A1] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_C2] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_B1] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_A3] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_A5] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_A6] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,Local disconnected: Connection closed.,E488,Local disconnected: Connection closed.
Thunderbird,connection lost: 'Connection closed.',E939,connection lost: 'Connection closed.'
Thunderbird,data_thread() got not answer from any [Thunderbird_B6] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_B2] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_C1] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_C4] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_D7] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_A7] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_D6] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_B5] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_D4] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_C6] datasource,E958,data_thread() got not answer from any [<*>] datasource
Thunderbird,data_thread() got not answer from any [Thunderbird_D8] datasource,E958,data_thread() got not answer from any [<*>] datasource
