LineId,Content,EventId,EventTemplate
1842,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
1843,Maximum flight distance reached. Adjust the distance in MC Settings if required.,44,Maximum flight distance reached. Adjust the distance in MC Settings if required.
1844,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
1845,Data Recorder File Index is 45.,109,Data Recorder File Index is 45.
1846,Home Point Updated.,166,Home Point Updated.
1847,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.
1848,Tap the screen to focus.,81,Tap the screen to focus.
1849,Downlink Lost.,120,Downlink Lost.
1850,Forward Obstacle Sensing not Working.,30,Forward Obstacle Sensing not Working.
1851,Ambient Light too Weak,65,Ambient Light too Weak
1852,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
1853,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
1854,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
1855,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
1856,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
1857,Taking Off.,162,Taking Off.
1858,"Home Point Recorded, Return-to-Home Altitude : 98FT",12,"Home Point Recorded, Return-to-Home Altitude : 98FT"
1859,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1860,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1861,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1862,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.,74,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.
1863,Descending. Exited Visual Avoidance System,3,Descending. Exited Visual Avoidance System
1864,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
1865,Precision Landing,47,Precision Landing
1866,Rectifying aircraft position,298,Rectifying aircraft position
1867,Precision Landing,47,Precision Landing
1868,Rectifying aircraft position,298,Rectifying aircraft position
1869,Precision Landing,47,Precision Landing
1870,Rectifying aircraft position,298,Rectifying aircraft position
1871,Precision Landing,47,Precision Landing
1872,Rectifying aircraft position,298,Rectifying aircraft position
1873,Data Recorder File Index is 5.,109,Data Recorder File Index is 5.
1874,Taking off.,162,Taking off.
1875,Home Point Recorded.,57,Home Point Recorded.
1876,Return-to-Home Altitude : 98FT.,95,Return-to-Home Altitude : 98FT.
1877,Home Point Updated.,166,Home Point Updated.
1878,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1879,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1880,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1881,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.,74,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH if necessary.
1882,RTH : Heading alignment.,121,RTH : Heading alignment.
1883,RTH : Ascending to RTH altitude.,553,RTH : Ascending to RTH altitude.
1884,RTH : Cruise.,101,RTH : Cruise.
1885,Exited Visual Avoidance System.,3,Exited Visual Avoidance System.
1886,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1887,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1888,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1889,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1890,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1891,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1892,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1893,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1894,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1895,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1896,Ground Plain. Safe to Land.,145,Ground Plain. Safe to Land.
1897,Precision Landing. Rectifying aircraft position.,47,Precision Landing. Rectifying aircraft position.
1898,Taking Off.,162,Taking Off.
1899,Taking Off.,162,Taking Off.
1900,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
1901,Tap the screen lightly to focus.,81,Tap the screen lightly to focus.
1902,Obstacle Avoided. Revise Flight Route,122,Obstacle Avoided. Revise Flight Route
1903,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
1904,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1905,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1906,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1907,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1908,Home Point Recorded.,57,Home Point Recorded.
1909,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1910,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1911,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1912,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1913,Take off in P-Mode,331,Take off in P-Mode
1914,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
1915,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1916,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1917,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1918,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1919,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1920,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1921,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1922,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1923,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1924,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1925,Take off in P-Mode,331,Take off in P-Mode
1926,Battery Signal Error. Check battery connection.,131,Battery Signal Error. Check battery connection.
1927,Battery Signal Error. Check battery connection.,131,Battery Signal Error. Check battery connection.
1928,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
1929,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
1930,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
1931,Compass Stuck. Restart Aircraft. Contact DJI Support if this persists.,117,Compass Stuck. Restart Aircraft. Contact DJI Support if this persists.
1932,Maximum Flight Distance Reached. Adjust distance in MC Settings if required.,44,Maximum Flight Distance Reached. Adjust distance in MC Settings if required.
1933,Maximum Flight Distance Reached. Adjust distance in MC Settings if required.,44,Maximum Flight Distance Reached. Adjust distance in MC Settings if required.
1934,Data Recorder File Index is 13.,109,Data Recorder File Index is 13.
1935,RTH Altitude : 98FT.,115,RTH Altitude : 98FT.
1936,Taking off.,162,Taking off.
1937,Maximum Flight Distance Reached. Adjust distance in MC Settings if required.,44,Maximum Flight Distance Reached. Adjust distance in MC Settings if required.
1938,Maximum Flight Distance Reached. Adjust distance in MC Settings if required.,44,Maximum Flight Distance Reached. Adjust distance in MC Settings if required.
1939,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
1940,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1941,Taking Off.,162,Taking Off.
1942,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1943,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1944,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1945,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1946,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1947,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1948,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1949,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1950,Compass Error. Exit P-GPS Mode,11,Compass Error. Exit P-GPS Mode
1951,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1952,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1953,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1954,Strong Interference Detected. Be careful when flying long distances.,231,Strong Interference Detected. Be careful when flying long distances.
1955,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
1956,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
1957,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
1958,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
1959,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
1960,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
1961,Strong wireless interference. Please fly with caution.,445,Strong wireless interference. Please fly with caution.
1962,Landing.,280,Landing.
1963,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
1964,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
1965,Home Point Recorded.,57,Home Point Recorded.
1966,Taking Off.,162,Taking Off.
1967,Return-to-Home Altitude : 98FT,95,Return-to-Home Altitude : 98FT
1968,Low Power. Returning home.,209,Low Power. Returning home.
1969,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
1970,RTH Altitude : 98FT. Data Recorder File Index is 1.,192,RTH Altitude : 98FT. Data Recorder File Index is 1.
1971,Home Point Recorded. Taking off.,57,Home Point Recorded. Taking off.
1972,Low Power. Returning home.,209,Low Power. Returning home.
1973,Taking Off.,162,Taking Off.
1974,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.,44,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.
1975,Aircraft out of Range,91,Aircraft out of Range
1976,Aircraft out of Range,91,Aircraft out of Range
1977,Aircraft out of Range,91,Aircraft out of Range
1978,Aircraft out of Range,91,Aircraft out of Range
1979,Aircraft out of Range,91,Aircraft out of Range
1980,Aircraft out of Range,91,Aircraft out of Range
1981,Aircraft out of Range,91,Aircraft out of Range
1982,Aircraft out of Range,91,Aircraft out of Range
1983,Aircraft out of Range,91,Aircraft out of Range
1984,Aircraft out of Range,91,Aircraft out of Range
1985,Cannot change current flight mode. Enable Multiple Flight Modes in Settings menu to change.,438,Cannot change current flight mode. Enable Multiple Flight Modes in Settings menu to change.
1986,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.,44,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.
1987,Aircraft out of Range,91,Aircraft out of Range
1988,Aircraft out of Range,91,Aircraft out of Range
1989,Aircraft out of Range,91,Aircraft out of Range
1990,Aircraft out of Range,91,Aircraft out of Range
1991,Aircraft out of Range,91,Aircraft out of Range
1992,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.,44,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.
1993,Cannot change current flight mode. Enable Multiple Flight Modes in Settings menu to change.,438,Cannot change current flight mode. Enable Multiple Flight Modes in Settings menu to change.
1994,Returning to the Home Point,327,Returning to the Home Point
1995,Returning to the Home Point,327,Returning to the Home Point
1996,Landing Canceled.,410,Landing Canceled.
1997,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
1998,Motors Started.,549,Motors Started.
1999,Cannot enter the selected flight mode. Try again later.,318,Cannot enter the selected flight mode. Try again later.
2000,Right Dial Locked. Lightly press to adjust.,73,Right Dial Locked. Lightly press to adjust.
2001,Right Dial Locked. Lightly press to adjust.,73,Right Dial Locked. Lightly press to adjust.
2002,Motors Started.,549,Motors Started.
2003,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2004,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2005,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2006,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2007,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2008,"Home Point Recorded, Return-to-Home Altitude : 98FT",12,"Home Point Recorded, Return-to-Home Altitude : 98FT"
2009,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2010,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2011,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2012,Right Dial Locked. Lightly press to adjust.,73,Right Dial Locked. Lightly press to adjust.
2013,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2014,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2015,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2016,Taking Off.,162,Taking Off.
2017,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2018,"Home Point Recorded, Return-to-Home Altitude : 98FT",12,"Home Point Recorded, Return-to-Home Altitude : 98FT"
2019,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2020,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2021,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2022,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2023,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2024,Data Recorder File Index is 4.,109,Data Recorder File Index is 4.
2025,Motors Started.,549,Motors Started.
2026,Downlink Restored (after 0m 1.4s).,505,Downlink Restored (after 0m 1.4s).
2027,Downlink Restored (after 0m 0.9s).,505,Downlink Restored (after 0m 0.9s).
2028,Downlink Restored (after 0m 1.2s).,505,Downlink Restored (after 0m 1.2s).
2029,Downlink Restored (after 0m 1.1s).,505,Downlink Restored (after 0m 1.1s).
2030,Downlink Restored (after 0m 1s).,505,Downlink Restored (after 0m 1s).
2031,Downlink Restored (after 0m 1.6s).,505,Downlink Restored (after 0m 1.6s).
2032,Downlink Restored (after 0m 1.1s).,505,Downlink Restored (after 0m 1.1s).
2033,Downlink Restored (after 0m 1.2s).,505,Downlink Restored (after 0m 1.2s).
2034,Downlink Restored (after 0m 1.4s).,505,Downlink Restored (after 0m 1.4s).
2035,Downlink Restored (after 0m 1.2s).,505,Downlink Restored (after 0m 1.2s).
2036,Downlink Restored (after 0m 1s).,505,Downlink Restored (after 0m 1s).
2037,"Home Point Recorded, Return-to-Home Altitude : 98FT.",12,"Home Point Recorded, Return-to-Home Altitude : 98FT."
2038,Downlink Lost.,120,Downlink Lost.
2039,Downlink Lost.,120,Downlink Lost.
2040,Downlink Lost.,120,Downlink Lost.
2041,Downlink Lost.,120,Downlink Lost.
2042,Downlink Lost.,120,Downlink Lost.
2043,Downlink Lost.,120,Downlink Lost.
2044,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2045,Downlink Lost.,120,Downlink Lost.
2046,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2047,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2048,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2049,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2050,Data Recorder File Index is 4.,109,Data Recorder File Index is 4.
2051,Taking off.,162,Taking off.
2052,Home Point Updated.,166,Home Point Updated.
2053,Exited Visual Avoidance System.,3,Exited Visual Avoidance System.
2054,Aircraft is close to Home Point. Return-to-Home Mode is now Auto Landing Mode.,252,Aircraft is close to Home Point. Return-to-Home Mode is now Auto Landing Mode.
2055,Exited Visual Avoidance System.,3,Exited Visual Avoidance System.
2056,"Home Point Recorded, Return-to-Home Altitude : 98FT.",12,"Home Point Recorded, Return-to-Home Altitude : 98FT."
2057,Aircraft is close to Home Point. Return-to-Home Mode is now Auto Landing Mode.,252,Aircraft is close to Home Point. Return-to-Home Mode is now Auto Landing Mode.
2058,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2059,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2060,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2061,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2062,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2063,Taking Off.,162,Taking Off.
2064,Taking Off.,162,Taking Off.
2065,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
2066,Obstacle Avoided. Revise Flight Route,122,Obstacle Avoided. Revise Flight Route
2067,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
2068,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2069,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2070,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2071,Remote Controller Right Dial Locked. Lightly press it to adjust.,421,Remote Controller Right Dial Locked. Lightly press it to adjust.
2072,Remote Controller Right Dial Locked. Lightly press it to adjust.,421,Remote Controller Right Dial Locked. Lightly press it to adjust.
2073,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
2074,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2075,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2076,"Home Point Recorded, Return-to-Home Altitude : 98FT",12,"Home Point Recorded, Return-to-Home Altitude : 98FT"
2077,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2078,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2079,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2080,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2081,Strong Interference. Fly with caution.,181,Strong Interference. Fly with caution.
2082,Lens not connected,151,Lens not connected
2083,Satellite positioning off. Fly with Caution.,206,Satellite positioning off. Fly with Caution.
2084,Taking Off.,162,Taking Off.
2085,"Home Point Recorded, Return-to-Home Altitude : 98FT",12,"Home Point Recorded, Return-to-Home Altitude : 98FT"
2086,Maximum Flight Altitude Reached. Adjust altitude in MC Settings if required.,15,Maximum Flight Altitude Reached. Adjust altitude in MC Settings if required.
2087,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2088,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2089,Data Recorder File Index is 7.,109,Data Recorder File Index is 7.
2090,Large Wind Velocity.,288,Large Wind Velocity.
2091,Taking off.,162,Taking off.
2092,"Home Point Recorded, Return-to-Home Altitude : 98FT.",12,"Home Point Recorded, Return-to-Home Altitude : 98FT."
2093,Maximum Flight Altitude Reached.,0,Maximum Flight Altitude Reached.
2094,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
2095,Taking Off.,162,Taking Off.
2096,Taking Off.,162,Taking Off.
2097,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
2098,Obstacle Avoided. Revise Flight Route,122,Obstacle Avoided. Revise Flight Route
2099,Obstacle Avoided. Revise Flight Route,122,Obstacle Avoided. Revise Flight Route
2100,Obstacle Avoided. Revise Flight Route,122,Obstacle Avoided. Revise Flight Route
2101,Obstacle Avoided. Revise Flight Route,122,Obstacle Avoided. Revise Flight Route
2102,Obstacle Avoided. Revise Flight Route,122,Obstacle Avoided. Revise Flight Route
2103,Obstacle Avoided. Revise Flight Route,122,Obstacle Avoided. Revise Flight Route
2104,Obstacle Avoided. Revise Flight Route,122,Obstacle Avoided. Revise Flight Route
2105,Taking Off.,162,Taking Off.
2106,Taking Off.,162,Taking Off.
2107,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
2108,Camera Settings Adjusted to ActiveTrack,45,Camera Settings Adjusted to ActiveTrack
2109,Camera Settings Adjusted to ActiveTrack,45,Camera Settings Adjusted to ActiveTrack
2110,Drag a box around or tap a target on screen. Then tap Go.,293,Drag a box around or tap a target on screen. Then tap Go.
2111,Subject too Large. Move Away and retry,554,Subject too Large. Move Away and retry
2112,Aircraft is in QuickShot Mode. Ensure your enviornment is free of potential obstacles.,182,Aircraft is in QuickShot Mode. Ensure your enviornment is free of potential obstacles.
2113,Drag a box around or tap a target on screen. Then tap Go.,293,Drag a box around or tap a target on screen. Then tap Go.
2114,Drag a box around or tap a target on screen. Then tap Go.,293,Drag a box around or tap a target on screen. Then tap Go.
2115,Aircraft is in QuickShot Mode. Ensure your enviornment is free of potential obstacles.,182,Aircraft is in QuickShot Mode. Ensure your enviornment is free of potential obstacles.
2116,Camera Settings Adjusted to ActiveTrack,45,Camera Settings Adjusted to ActiveTrack
2117,Camera Settings Adjusted to ActiveTrack,45,Camera Settings Adjusted to ActiveTrack
2118,Drag a box around or tap a target on screen. Then tap Go.,293,Drag a box around or tap a target on screen. Then tap Go.
2119,Cannot Identify Subject,223,Cannot Identify Subject
2120,Tap to choose a valid zone.,154,Tap to choose a valid zone.
2121,Drag a box around or tap a target on screen. Then tap Go.,293,Drag a box around or tap a target on screen. Then tap Go.
2122,Subject lost. Searching ...,157,Subject lost. Searching ...
2123,Subject too Small. Get Closer and retry,40,Subject too Small. Get Closer and retry
2124,Subject too Small. Get Closer and retry,40,Subject too Small. Get Closer and retry
2125,Drag a box around or tap a target on screen. Then tap Go.,293,Drag a box around or tap a target on screen. Then tap Go.
2126,Aircraft is in QuickShot Mode. Ensure your enviornment is free of potential obstacles.,182,Aircraft is in QuickShot Mode. Ensure your enviornment is free of potential obstacles.
2127,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH.,74,Aircraft is returning to the Home Point. Minimum RTH Altitude is 30m. You can reset the RTH Altitude in Remote Controller Settings after cancelling RTH.
2128,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
2129,The remaining battery is only enough for RTH. Return home now.,86,The remaining battery is only enough for RTH. Return home now.
2130,Landing Canceled.,410,Landing Canceled.
2131,The remaining battery is only enough for RTH. Return home now.,86,The remaining battery is only enough for RTH. Return home now.
2132,Critically Low Power. Aircraft Landing,118,Critically Low Power. Aircraft Landing
2133,Obstacle Avoidance will be disabled in landing.,444,Obstacle Avoidance will be disabled in landing.
2134,Command Failed,130,Command Failed
2135,Backward Obstacle Sensing is not functioning.,30,Backward Obstacle Sensing is not functioning.
2136,Backward Obstacle Sensing is not functioning.,30,Backward Obstacle Sensing is not functioning.
2137,Backward Obstacle Sensing is not functioning.,30,Backward Obstacle Sensing is not functioning.
2138,Ambient Light is too weak.,65,Ambient Light is too weak.
2139,Home Point recorded. Return-to-Home Altitude : 98FT,12,Home Point recorded. Return-to-Home Altitude : 98FT
2140,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2141,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.,158,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight.
2142,High wind velocity. Fly with caution and land in a safe place ASAP.,108,High wind velocity. Fly with caution and land in a safe place ASAP.
2143,Forward Obstacle Sensing is not functioning.,30,Forward Obstacle Sensing is not functioning.
2144,Attitude is too large. Backward Obstacle Sensing is not functioning.,160,Attitude is too large. Backward Obstacle Sensing is not functioning.
2145,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.
2146,Forward Obstacle Sensing is not functioning.,30,Forward Obstacle Sensing is not functioning.
2147,Ambient Light is too weak.,65,Ambient Light is too weak.
2148,Data Recorder File Index is 4.,109,Data Recorder File Index is 4.
2149,Home Point Updated.,166,Home Point Updated.
2150,Downlink Restored (after 0m 5.6s).,505,Downlink Restored (after 0m 5.6s).
2151,Downlink Restored (after 0m 5.8s).,505,Downlink Restored (after 0m 5.8s).
2152,Downlink Restored (after 0m 11s).,505,Downlink Restored (after 0m 11s).
2153,Downlink Restored (after 0m 2.2s).,505,Downlink Restored (after 0m 2.2s).
2154,Attitude is too large. Backward Obstacle Sensing is not functioning.,160,Attitude is too large. Backward Obstacle Sensing is not functioning.
2155,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.
2156,Home Point recorded. Return-to-Home Altitude : 98FT.,12,Home Point recorded. Return-to-Home Altitude : 98FT.
2157,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2158,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2159,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight. Downlink Lost.,158,Weak signal. Avoid blocking the antennas and keep the antennas parallel to and facing toward the aircraft during flight. Downlink Lost.
2160,Downlink Lost.,120,Downlink Lost.
2161,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution. Downlink Lost.,246,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution. Downlink Lost.
2162,Downlink Lost.,120,Downlink Lost.
2163,Downlink Lost.,120,Downlink Lost.
2164,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2165,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2166,High wind velocity. Fly with caution and land in a safe place ASAP.,108,High wind velocity. Fly with caution and land in a safe place ASAP.
2167,Forward Obstacle Sensing is not functioning.,30,Forward Obstacle Sensing is not functioning.
2168,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2169,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2170,High wind velocity. Fly with caution and land in a safe place ASAP.,108,High wind velocity. Fly with caution and land in a safe place ASAP.
2171,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2172,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2173,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
2174,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
